GenNHS_ID	GenNHS_Code_Key	GenNHS_Name	OverrideGenNHS_Name	ChemistListPrice_Amt	MoleculeGroup_Name	GenNhsSubGroup_Name	GenNhsSubGroup_ID	EffectiveFromCalendarPeriod_Number	EffectiveToCalendarPeriod_Number	AuditJob_ID	AuditCreate_Date	AuditUpdate_Date	AuditModify_Flag	AuditSource_Code	OverrideGenNHS_Code_Description
923	CHOL3	CHOLERA INACTIVATED ORAL	NULL	41.84	CHOLERA INACTIVATED ORAL	CHOLERA INACTIVATED ORAL	337	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
924	CHOL7	CHOLERA INACTIVATED ORAL	NULL	84.22	CHOLERA INACTIVATED ORAL	CHOLERA INACTIVATED ORAL	337	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5326	CHOR1	CHORIOGONADOTROPIN ALFA	NULL	NULL		CHORIOGONADOTROPIN ALFA	1914	NULL	NULL	7976771	2015-07-01 00:00:00.000	2015-07-02 19:32:42.070	U	DW	NULL
5327	CHOR2	CHORIOGONADOTROPIN ALFA	NULL	NULL		CHORIOGONADOTROPIN ALFA	1914	NULL	NULL	7976771	2015-07-01 00:00:00.000	2015-07-02 19:32:42.070	U	DW	NULL
925	CHP1	CHLORPROMAZINE	NULL	3.5391	CHLORPROMAZINE	CHLORPROMAZINE	331	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
926	CHP2	CHLORPROMAZINE	NULL	4.0609	CHLORPROMAZINE	CHLORPROMAZINE	331	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
927	CHP4	CHLORPROMAZINE	NULL	9.5826	CHLORPROMAZINE	CHLORPROMAZINE	331	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
928	CHP5	CHLORPROMAZINE	NULL	5.3478	CHLORPROMAZINE	CHLORPROMAZINE	331	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
929	CHQ1	CHLOROQUINE	NULL	5.0545	CHLOROQUINE	CHLOROQUINE	328	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
930	CHT1	CHLOROTHIAZIDE	NULL	2.8273		CHLOROTHIAZIDE	329	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
931	CHX1	CHLORHEXIDINE	NULL	6.45		CHLORHEXIDINE	325	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
932	CHYM2	CHYMOPAPAIN	NULL	1170.59		CHYMOPAPAIN	341	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
933	CI23	CIMETIDINE	NULL	19.8273		CIMETIDINE	348	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
